game_count_2023,discounted_ci_lower,Avg_Fumble_Recoveries,game_count_2020,game_count_2024,name,weighted_game_count,ci_upper,Avg_Sacks,Avg_Defensive_TDs,ci_lower,pos,team,weighted_mean,game_count_2022,Player,Avg_Points_Allowed,Avg_Interceptions,game_count_2021
0.0,0.421875,,2.0,0.0,"Washington, Dwayne",0.1888888888888888,0.78125,,,0.46875,,,0.625,3.0,"Washington, Dwayne",,,3.0
0.0,0.4049999999999999,,0.0,5.0,"Corley, Malachi",0.8333333333333334,0.75,,,0.4499999999999999,WR,NY Jets,0.6,0.0,"Corley, Malachi",,,0.0
2.0,0.4049999999999999,,0.0,0.0,"Prentice, Adam",0.2636363636363636,0.75,,,0.4499999999999999,RB,New Orleans,0.6,5.0,"Prentice, Adam",,,3.0
0.0,0.4049999999999999,,0.0,0.0,"Ebner, Trestan",0.25,0.75,,,0.4499999999999999,,,0.6,5.0,"Ebner, Trestan",,,0.0
2.0,0.3375,,0.0,0.0,"Ezukanma, Erik",0.2666666666666666,0.625,,,0.375,WR,Miami,0.5,0.0,"Ezukanma, Erik",,,0.0
0.0,0.3375,,2.0,0.0,"Foster, D.J.",0.0666666666666666,0.625,,,0.375,,,0.5,0.0,"Foster, D.J.",,,0.0
0.0,0.3375,,1.0,0.0,"Webster, Nsimba",0.1333333333333333,0.625,,,0.375,WR,Chicago,0.5,1.0,"Webster, Nsimba",,,0.0
0.0,0.3375,,3.0,0.0,"Lewis, Tommylee",0.1,0.625,,,0.375,,,0.5,0.0,"Lewis, Tommylee",,,1.0
0.0,0.3375,,0.0,0.0,"Eason, Jacob",0.1666666666666666,0.625,,,0.375,QB,Green Bay,0.5,1.0,"Eason, Jacob",,,1.0
0.0,0.3375,,0.0,2.0,"Holani, George",0.6666666666666666,0.625,,,0.375,RB,Seattle,0.5,0.0,"Holani, George",,,0.0
